file;numberOfTgds;replicateNum;minBodySize;maxBodySize;minHeadPredicateVarNum;maxHeadPredicateVarNum;bodyFreshVarProbability;headFreshVarProbability
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_4c41af1e-dbb0-44b0-bd17-3bcaa1952bd4.xml;25;6;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_b6df365b-4270-4045-8497-4e621976f719.xml;25;7;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c61cee09-8fd3-42b0-a2c2-efe577cdd038.xml;25;8;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_e523fb9c-a4cb-4f1f-978c-ab9963d1a405.xml;25;9;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_702f4a4a-2ffc-4bed-907d-94474eb7b459.xml;25;0;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_0282b3af-72d6-4a50-bc59-31c4d746fa84.xml;25;1;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_2033a7f0-2b4b-46ff-8824-846660882c3a.xml;25;2;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_61a35ab1-b6d0-43de-ae88-89c30383c1dc.xml;25;3;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_76db4a78-4bf2-44d9-96b7-4e16057e2dd4.xml;25;4;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8e10c6fc-ce9c-4b6d-8d30-3c13ae6654d8.xml;25;5;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_e4795b5c-37c6-4de9-ac47-83f2a2f750f4.xml;25;6;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_3b6feb10-1e90-4328-940b-20c9a7015fdf.xml;25;7;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f9b7d949-0f34-4f35-a8f7-1358466f927e.xml;25;8;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_e2eec269-bb7a-4a05-ade3-9c1b2563aa15.xml;25;9;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a5cc94cb-e869-4928-8a4b-7995142986c8.xml;25;0;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_75599913-cb73-421b-8cfe-ea8713c0fcd2.xml;25;1;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c4dcd0c9-535d-4397-b2a5-e29b560c77d2.xml;25;2;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a180d172-1491-4d5d-8aba-e349293573e1.xml;25;3;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a749c664-7e21-40d4-bf16-b44df8a15a64.xml;25;4;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_6bf52df1-457e-48e1-997f-d8e3a1cf8514.xml;25;5;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_03bbab53-395c-4a52-a7e6-769c813e40ba.xml;25;6;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_b9fd5d36-31ce-4cd4-a4c9-bab3a29ddbd8.xml;25;7;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_0f4e1270-a07e-4401-9e5d-4971bc4acb04.xml;25;8;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_05bd1f7c-558b-4f7e-b3ed-466017954532.xml;25;9;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_d40cf76d-7567-4c91-a5b5-915ee3f58dd4.xml;30;0;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_3cd8e926-9f69-4c79-91ea-c66b8b7f6ab9.xml;30;1;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_850779ac-30d7-40d0-b965-cde4313f612e.xml;30;2;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_4f777a3c-bcff-4fd2-92c0-1bbf9707ce42.xml;30;3;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_5fbfdc06-22eb-499c-819d-2e7cc9a847b5.xml;30;4;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_227de993-55c7-47b1-a41d-707383743b2c.xml;30;5;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_acef8b19-78bb-4f33-9496-ff6691cb0bab.xml;30;6;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c0f6cf51-863f-4bcd-99e2-eb5875d0fbf3.xml;30;7;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_cc856d6a-a7f6-428d-bfd0-5e0b37c8cf19.xml;30;8;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_eab70843-8ebf-4667-8504-a1f96ff2ccb4.xml;30;9;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_fab1b9bc-1f38-494c-a463-1ae3c9dee554.xml;30;0;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_29c83e15-f386-43b4-90f2-43a349d6846d.xml;30;1;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_eb036610-4ac0-40ed-a01c-bef028dce840.xml;30;2;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c9d021bb-252f-464c-a31c-1b9f8370e636.xml;30;3;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_151c86f9-7b27-4bf3-a247-e06bf8eaaafe.xml;30;4;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_25d3af2a-ca1d-4255-a587-dbb408cf45c6.xml;30;5;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f0356a2f-f59b-4d3e-893a-9c64c10dbc71.xml;30;6;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_3be2fe59-89fb-43e1-873b-6c1d627d44ed.xml;30;7;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_4bf2cae7-21cb-4b3d-bbc0-fd69ae1e0552.xml;30;8;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_367fa575-fd82-4698-a5a0-26d137770e37.xml;30;9;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a1dcfa9c-df88-451e-a6e5-03a51dbb04d8.xml;30;0;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_7873875b-5182-49b3-80a1-7a0923d7651c.xml;30;1;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_4785a02d-3507-4a5a-91e6-74f1123b39d3.xml;30;2;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f24c7683-4487-45d4-a2c8-3bba64632a04.xml;30;3;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8d7a400c-02b3-4acf-aac7-63ee676d268d.xml;30;4;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_b60a17c3-48f0-4afa-a4d6-5913af0681c7.xml;30;5;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_fb8e8ec9-2d5b-4709-a9cf-70b46b5046a0.xml;30;6;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_1ae63591-28db-447d-b3e7-a712d0d57b1e.xml;30;7;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a4e7fdaa-2d0c-4208-8ff8-86acb7333de5.xml;30;8;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_4824b673-32ca-458b-b3db-d29535a04c57.xml;30;9;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_9823846c-7adb-4207-ba4a-fe6457355d36.xml;30;0;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_407cca6e-63df-477e-b2de-96f08af4cba3.xml;30;1;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8ece904c-7a68-46d9-a0fc-418c2f320bb6.xml;30;2;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c7fd9098-ec9a-4131-834b-204fe343409d.xml;30;3;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_b2e4c093-1008-4ea3-a587-e650b08b76f5.xml;30;4;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_ecbba3f2-3dc5-455a-81bb-a9c6ff368e69.xml;30;5;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_00fba1d8-4af1-4959-b8ec-6fb348638c51.xml;30;6;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_297f9769-042a-4921-b6f2-839d2245269f.xml;30;7;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_787a3858-cd03-4cc1-8fa5-cd4bf284d69a.xml;30;8;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_e7f9a98b-a310-4ab0-baa2-cea090ff0de8.xml;30;9;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c6a62a05-171a-43cd-8be1-9a2ad00daed8.xml;35;0;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_73a89aa5-1742-4053-bcde-72ea6ae6f179.xml;35;1;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_e1670ba9-9c11-4bc8-a5e9-516f9890f619.xml;35;2;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f5eec599-d060-476e-bdc4-967cd19d95f2.xml;35;3;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_1285321f-e9cb-4920-a504-ddd5a7e7a458.xml;35;4;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_7a8a8d61-9588-42a4-ae09-cdf3a8fd2cda.xml;35;5;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_4bcb2e33-c588-49c5-971d-73287fed6029.xml;35;6;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_86ef9e43-da21-47d5-b4c3-e27836cbd6bf.xml;35;7;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_d5a46f1e-4c41-4a5e-900c-7d133e2aac49.xml;35;8;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_e88a8eed-166e-4700-9ad7-f881f0ff89f2.xml;35;9;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_ddc00497-987f-4b5a-b4db-b6a9a9c13039.xml;35;0;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_40df40f1-9232-4d36-a10f-a24e0f019d6f.xml;35;1;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_968806d2-99ff-43d6-9874-f52597a3e5f8.xml;35;2;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_5707f822-3dbb-457b-a2d7-892546c73286.xml;35;3;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f244c2ad-45b9-4bd6-9e4f-963b514f826d.xml;35;4;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_4e2c59f0-097f-4835-b167-d51976881113.xml;35;5;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_161b3034-2520-41a5-a87a-be0826a2b692.xml;35;6;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f702c8c0-b52e-4bc9-b2d2-0669582916eb.xml;35;7;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_864156bf-a353-4e5a-b1ee-f6e2b921712e.xml;35;8;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_809ea1da-b2f5-4495-bf42-92a1a7d853cb.xml;35;9;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_deb17d0e-e024-4805-89ac-ef0a4d80bfd7.xml;35;0;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_277deb6a-f431-4d88-b06e-2ae26721c7b5.xml;35;1;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_ed168938-2c21-43b0-8626-33421e15111f.xml;35;2;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8227dd07-4b21-44d6-9781-2c7e4251025a.xml;35;3;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_15809914-67a5-4b6b-b9f6-54b1937a6c7a.xml;35;4;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_07b89a8e-c2e3-4ddd-a470-9eabf1f97c05.xml;35;5;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_1ddbcd62-9c8a-4738-ad4a-b81985b6ad98.xml;35;6;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c933aebb-9fdf-4eca-bace-b4ad9319a45a.xml;35;7;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_6dc36cb3-65ab-4199-9bc6-a23dd808ef48.xml;35;8;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_9e346c16-1119-49de-bb74-b1c6e11304ce.xml;35;9;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_e0d096ca-b91c-4b79-ad68-91834a53db4f.xml;35;0;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_7043edd2-ec12-42e1-9ce5-2c2841437cfb.xml;35;1;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_fc31c77a-f6f6-4975-ac96-a29d8d9c47e0.xml;35;2;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c936ca0f-55fc-4b08-b838-6da9f196d19c.xml;35;3;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_6ed11010-0f06-4a3c-8f0f-436ca3075b20.xml;35;4;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a685a3ab-e236-4b00-b532-204056918394.xml;35;5;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8acdf996-7b8e-4141-9c09-31a94c1de851.xml;35;6;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_68be4a07-ff5e-4302-a1cd-5eaf4f3b4cc7.xml;35;7;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_3ad52794-2a85-4894-b506-c2cbac8a43a5.xml;35;8;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_b3edc446-4ed6-4d50-89d9-e0ace90f6094.xml;35;9;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_d0da2614-d501-452f-9b52-fc0a62fb2ccf.xml;40;0;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f6dad8a7-ee5d-4276-8bf7-9b8e005656ae.xml;40;1;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_1e7ed298-56ff-453d-8739-fd62bbdf324b.xml;40;2;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_695d2a72-88e5-4b47-91fa-0af948dc8de3.xml;40;3;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_437dd483-89f4-499c-93f4-812341a4e487.xml;40;4;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_46944d3a-6325-4581-874a-d58b4abed7e8.xml;40;5;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_15fc04de-51c5-464b-9b07-ef5e1b97b997.xml;40;6;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_ea294a36-97a4-4f38-998f-ccbb91211222.xml;40;7;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_4dfa5ef7-0e09-40e8-b71d-a5efb0448879.xml;40;8;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_6146c1b8-0a71-4ff3-ab1b-d320f85f7fb5.xml;40;9;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_39e64ae7-0dd1-47ea-9a37-38764a6b14ee.xml;40;0;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_65381659-1799-4ea0-ae8d-bddec6167df5.xml;40;1;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_36f04b48-b450-4543-988b-c2bb6e20ec79.xml;40;2;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_5367c8a0-9dee-4bb8-8b6f-a67cd577004c.xml;40;3;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_9764d023-f282-49eb-bc59-5d7a6835613e.xml;40;4;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_6d4f1fbb-b831-471f-8cee-3d9b34cc28b4.xml;40;5;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_90536812-d4b2-4723-9cc4-c391ef5b7c81.xml;40;6;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8f74535e-e0d1-4b7b-908b-2286c6a220ea.xml;40;7;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_34f1c6ca-d29d-4eb3-ae03-ad6ebca60803.xml;40;8;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_58faeff2-d302-497c-8125-eb9e7572d018.xml;40;9;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a9258ff8-8322-4094-be45-10f1717bd489.xml;40;0;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f05bc0c0-16eb-414c-8e22-23cab140f424.xml;40;1;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_cd712b2a-b947-4663-a601-ff56ee7f157c.xml;40;2;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_bb7a8c71-541f-4df3-96e1-f6733ef41bb7.xml;40;3;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_18f0d042-a144-4f7a-ab83-9d5458ed3d39.xml;40;4;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8373560c-03f1-4645-a9ef-76509fb73d85.xml;40;5;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_66bcf184-c16b-4f21-944d-220340ff77db.xml;40;6;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_378d0677-51f8-4620-a66f-7f67ad26b66a.xml;40;7;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8f2fdf62-1c17-4513-ac45-2bb66709dfa8.xml;40;8;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_010672a0-bfc6-417a-a1b6-303037d54597.xml;40;9;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_1e3b2a72-5db1-4994-8a09-755b6285315b.xml;40;0;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_2ef5ff33-cdaa-4197-b555-492431a532a6.xml;40;1;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_759bce76-4e61-463f-a94c-6e3379368b87.xml;40;2;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_8cbfe715-6331-4ab9-bca3-914d46c8ce30.xml;40;3;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_2b4f2495-33bb-45c3-acfa-719d0ac0c63f.xml;40;4;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_5c8ee5eb-85ee-445f-8c89-2f0aafd37d9b.xml;40;5;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_2ef89971-db50-4c4f-9dc9-dac48aa39705.xml;40;6;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_6f1e0b15-301a-453c-9ade-a05bbd4094f5.xml;40;7;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_f95814e5-c691-4cf1-aeaf-c3a8cce2eec0.xml;40;8;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_977c4c64-f1ea-4b25-84c5-9e39d0f2d23d.xml;40;9;1;9;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a0d5ac0b-fcaa-4bcf-9593-fadfb80f2d02.xml;45;0;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_7a56c3f1-42bc-4338-87ba-820891a9ff8d.xml;45;1;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_d9a8a143-1c31-4a42-87a3-8201c9d6e1fb.xml;45;2;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_14efe0d5-d1ad-415b-941d-89ff59fc367e.xml;45;3;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_308f1337-5e96-4229-8187-95d16b29d0b2.xml;45;4;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_e6eeea3c-97c9-4ca2-bdcf-a092515a81bb.xml;45;5;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c506ea6b-bfa9-4d2f-b603-0147c5d36f55.xml;45;6;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c2c33680-06b0-4a68-853a-601f41a522e9.xml;45;7;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_d6bae6c8-86ce-4001-a35d-7e02c91977b9.xml;45;8;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_3f4b5c60-b39b-40ff-b329-f02f4cb30b9c.xml;45;9;1;3;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_216a1639-82f0-4014-8064-3bdfb149d2f9.xml;45;0;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_cc363ba6-8dc0-499c-a63f-f37eaf35c3e9.xml;45;1;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_1cbf0260-0af1-4707-b351-38880f915241.xml;45;2;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_0e6aeabb-d164-4c9c-b673-13e5f30f5f78.xml;45;3;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_479ea167-2b36-46a9-ac62-e040c8ff995f.xml;45;4;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_7383394a-556d-4155-ac21-3d086b6a3f9f.xml;45;5;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_a47dcd89-2084-436b-a422-364884970f8e.xml;45;6;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_47120a0f-a964-4ca0-b9a8-c5195ef72a31.xml;45;7;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_13af1623-b5f1-4d47-b2e3-7729648290c0.xml;45;8;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_c8d2fb78-7f64-4431-b5ab-ea9d0375ebba.xml;45;9;1;5;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_cfe4d351-858c-4613-86a2-b3ea21de1b30.xml;45;0;1;7;5;8;0.5;0
./benchSchemas/e8929806-52ee-44fa-b503-562e6764b892/Sch_bc17b78c-d458-4135-a31c-074dc6c04d64.xml;45;1;1;7;5;8;0.5;0
